phase	dataset	nb_teachers	teacher_epochs	noise_scale	epsilon_target	wall_time_s	status	log_file
teacher	svhn	50	100	-	-	16.56	OK	teachers_svhn_t50_e100.log:teacher_6
teacher	svhn	50	100	-	-	15.57	OK	teachers_svhn_t50_e100.log:teacher_7
teacher	svhn	50	100	-	-	15.78	OK	teachers_svhn_t50_e100.log:teacher_8
teacher	svhn	50	100	-	-	15.35	OK	teachers_svhn_t50_e100.log:teacher_9
teacher	svhn	50	100	-	-	15.80	OK	teachers_svhn_t50_e100.log:teacher_10
teacher	svhn	50	100	-	-	15.47	OK	teachers_svhn_t50_e100.log:teacher_11
teacher	svhn	50	100	-	-	15.89	OK	teachers_svhn_t50_e100.log:teacher_12
teacher	svhn	50	100	-	-	15.79	OK	teachers_svhn_t50_e100.log:teacher_13
teacher	svhn	50	100	-	-	15.53	OK	teachers_svhn_t50_e100.log:teacher_14
teacher	svhn	50	100	-	-	15.71	OK	teachers_svhn_t50_e100.log:teacher_15
teacher	svhn	50	100	-	-	16.17	OK	teachers_svhn_t50_e100.log:teacher_16
teacher	svhn	50	100	-	-	15.40	OK	teachers_svhn_t50_e100.log:teacher_17
teacher	svhn	50	100	-	-	16.18	OK	teachers_svhn_t50_e100.log:teacher_18
teacher	svhn	50	100	-	-	15.58	OK	teachers_svhn_t50_e100.log:teacher_19
teacher	svhn	50	100	-	-	15.27	OK	teachers_svhn_t50_e100.log:teacher_20
teacher	svhn	50	100	-	-	16.00	OK	teachers_svhn_t50_e100.log:teacher_21
teacher	svhn	50	100	-	-	16.08	OK	teachers_svhn_t50_e100.log:teacher_22
teacher	svhn	50	100	-	-	16.40	OK	teachers_svhn_t50_e100.log:teacher_23
teacher	svhn	50	100	-	-	15.69	OK	teachers_svhn_t50_e100.log:teacher_24
teacher	svhn	50	100	-	-	15.54	OK	teachers_svhn_t50_e100.log:teacher_25
teacher	svhn	50	100	-	-	15.94	OK	teachers_svhn_t50_e100.log:teacher_26
teacher	svhn	50	100	-	-	16.35	OK	teachers_svhn_t50_e100.log:teacher_27
teacher	svhn	50	100	-	-	15.89	OK	teachers_svhn_t50_e100.log:teacher_28
teacher	svhn	50	100	-	-	16.39	OK	teachers_svhn_t50_e100.log:teacher_29
teacher	svhn	50	100	-	-	16.18	OK	teachers_svhn_t50_e100.log:teacher_30
teacher	svhn	50	100	-	-	16.28	OK	teachers_svhn_t50_e100.log:teacher_31
teacher	svhn	50	100	-	-	15.49	OK	teachers_svhn_t50_e100.log:teacher_32
teacher	svhn	50	100	-	-	15.49	OK	teachers_svhn_t50_e100.log:teacher_33
teacher	svhn	50	100	-	-	16.66	OK	teachers_svhn_t50_e100.log:teacher_34
teacher	svhn	50	100	-	-	16.07	OK	teachers_svhn_t50_e100.log:teacher_35
teacher	svhn	50	100	-	-	16.52	OK	teachers_svhn_t50_e100.log:teacher_36
teacher	svhn	50	100	-	-	17.04	OK	teachers_svhn_t50_e100.log:teacher_37
teacher	svhn	50	100	-	-	17.81	OK	teachers_svhn_t50_e100.log:teacher_38
teacher	svhn	50	100	-	-	17.23	OK	teachers_svhn_t50_e100.log:teacher_39
teacher	svhn	50	100	-	-	17.95	OK	teachers_svhn_t50_e100.log:teacher_40
teacher	svhn	50	100	-	-	16.10	OK	teachers_svhn_t50_e100.log:teacher_41
teacher	svhn	50	100	-	-	16.26	OK	teachers_svhn_t50_e100.log:teacher_42
teacher	svhn	50	100	-	-	15.98	OK	teachers_svhn_t50_e100.log:teacher_43
teacher	svhn	50	100	-	-	16.45	OK	teachers_svhn_t50_e100.log:teacher_44
teacher	svhn	50	100	-	-	17.54	OK	teachers_svhn_t50_e100.log:teacher_45
teacher	svhn	50	100	-	-	16.68	OK	teachers_svhn_t50_e100.log:teacher_46
teacher	svhn	50	100	-	-	17.51	OK	teachers_svhn_t50_e100.log:teacher_47
teacher	svhn	50	100	-	-	17.07	OK	teachers_svhn_t50_e100.log:teacher_48
teacher	svhn	50	100	-	-	16.47	OK	teachers_svhn_t50_e100.log:teacher_49
student	svhn	50	100	200	1	7.75	OK	svhn_t50_e100_eps1_noise200.log
student	svhn	50	100	57	4	7.95	OK	svhn_t50_e100_eps4_noise57.log
student	svhn	50	100	6.7	8	53.14	OK	svhn_t50_e100_eps8_noise6.7.log
teacher	svhn	10	10	-	-	15.11	OK	teachers_svhn_t10_e10.log:teacher_0
teacher	svhn	10	10	-	-	15.08	OK	teachers_svhn_t10_e10.log:teacher_1
teacher	svhn	10	10	-	-	15.64	OK	teachers_svhn_t10_e10.log:teacher_2
teacher	svhn	10	10	-	-	14.99	OK	teachers_svhn_t10_e10.log:teacher_3
teacher	svhn	10	10	-	-	15.90	OK	teachers_svhn_t10_e10.log:teacher_4
teacher	svhn	10	10	-	-	15.39	OK	teachers_svhn_t10_e10.log:teacher_5
teacher	svhn	10	10	-	-	16.16	OK	teachers_svhn_t10_e10.log:teacher_6
teacher	svhn	10	10	-	-	16.05	OK	teachers_svhn_t10_e10.log:teacher_7
teacher	svhn	10	10	-	-	16.39	OK	teachers_svhn_t10_e10.log:teacher_8
teacher	svhn	10	10	-	-	15.67	OK	teachers_svhn_t10_e10.log:teacher_9
student	svhn	10	10	200	1	7.97	OK	svhn_t10_e10_eps1_noise200.log
student	svhn	10	10	57	4	7.36	OK	svhn_t10_e10_eps4_noise57.log
student	svhn	10	10	6.7	8	7.30	OK	svhn_t10_e10_eps8_noise6.7.log
teacher	svhn	10	50	-	-	20.14	OK	teachers_svhn_t10_e50.log:teacher_0
teacher	svhn	10	50	-	-	18.75	OK	teachers_svhn_t10_e50.log:teacher_1
teacher	svhn	10	50	-	-	18.99	OK	teachers_svhn_t10_e50.log:teacher_2
teacher	svhn	10	50	-	-	18.79	OK	teachers_svhn_t10_e50.log:teacher_3
teacher	svhn	10	50	-	-	19.34	OK	teachers_svhn_t10_e50.log:teacher_4
teacher	svhn	10	50	-	-	20.51	OK	teachers_svhn_t10_e50.log:teacher_5
teacher	svhn	10	50	-	-	19.53	OK	teachers_svhn_t10_e50.log:teacher_6
teacher	svhn	10	50	-	-	20.11	OK	teachers_svhn_t10_e50.log:teacher_7
teacher	svhn	10	50	-	-	18.93	OK	teachers_svhn_t10_e50.log:teacher_8
teacher	svhn	10	50	-	-	19.29	OK	teachers_svhn_t10_e50.log:teacher_9
student	svhn	10	50	200	1	7.24	OK	svhn_t10_e50_eps1_noise200.log
student	svhn	10	50	57	4	7.28	OK	svhn_t10_e50_eps4_noise57.log
student	svhn	10	50	6.7	8	7.90	OK	svhn_t10_e50_eps8_noise6.7.log
teacher	svhn	10	100	-	-	23.42	OK	teachers_svhn_t10_e100.log:teacher_0
teacher	svhn	10	100	-	-	24.56	OK	teachers_svhn_t10_e100.log:teacher_1
teacher	svhn	10	100	-	-	24.09	OK	teachers_svhn_t10_e100.log:teacher_2
teacher	svhn	10	100	-	-	23.01	OK	teachers_svhn_t10_e100.log:teacher_3
teacher	svhn	10	100	-	-	25.36	OK	teachers_svhn_t10_e100.log:teacher_4
teacher	svhn	10	100	-	-	24.64	OK	teachers_svhn_t10_e100.log:teacher_5
teacher	svhn	10	100	-	-	24.59	OK	teachers_svhn_t10_e100.log:teacher_6
teacher	svhn	10	100	-	-	25.58	OK	teachers_svhn_t10_e100.log:teacher_7
teacher	svhn	10	100	-	-	24.69	OK	teachers_svhn_t10_e100.log:teacher_8
teacher	svhn	10	100	-	-	24.17	OK	teachers_svhn_t10_e100.log:teacher_9
student	svhn	10	100	200	1	7.89	OK	svhn_t10_e100_eps1_noise200.log
student	svhn	10	100	57	4	7.30	OK	svhn_t10_e100_eps4_noise57.log
student	svhn	10	100	6.7	8	7.59	OK	svhn_t10_e100_eps8_noise6.7.log
teacher	cifar10	50	10	-	-	9.92	OK	teachers_cifar10_t50_e10.log:teacher_0
teacher	cifar10	50	10	-	-	9.72	OK	teachers_cifar10_t50_e10.log:teacher_1
teacher	cifar10	50	10	-	-	10.13	OK	teachers_cifar10_t50_e10.log:teacher_2
teacher	cifar10	50	10	-	-	9.34	OK	teachers_cifar10_t50_e10.log:teacher_3
teacher	cifar10	50	10	-	-	9.43	OK	teachers_cifar10_t50_e10.log:teacher_4
teacher	cifar10	50	10	-	-	10.45	OK	teachers_cifar10_t50_e10.log:teacher_5
teacher	cifar10	50	10	-	-	9.82	OK	teachers_cifar10_t50_e10.log:teacher_6
teacher	cifar10	50	10	-	-	9.13	OK	teachers_cifar10_t50_e10.log:teacher_7
teacher	cifar10	50	10	-	-	9.72	OK	teachers_cifar10_t50_e10.log:teacher_8
teacher	cifar10	50	10	-	-	10.24	OK	teachers_cifar10_t50_e10.log:teacher_9
teacher	cifar10	50	10	-	-	9.84	OK	teachers_cifar10_t50_e10.log:teacher_10
teacher	cifar10	50	10	-	-	9.18	OK	teachers_cifar10_t50_e10.log:teacher_11
teacher	cifar10	50	10	-	-	9.41	OK	teachers_cifar10_t50_e10.log:teacher_12
teacher	cifar10	50	10	-	-	9.17	OK	teachers_cifar10_t50_e10.log:teacher_13
teacher	cifar10	50	10	-	-	10.07	OK	teachers_cifar10_t50_e10.log:teacher_14
teacher	cifar10	50	10	-	-	9.49	OK	teachers_cifar10_t50_e10.log:teacher_15
teacher	cifar10	50	10	-	-	9.83	OK	teachers_cifar10_t50_e10.log:teacher_16
teacher	cifar10	50	10	-	-	10.04	OK	teachers_cifar10_t50_e10.log:teacher_17
teacher	cifar10	50	10	-	-	9.01	OK	teachers_cifar10_t50_e10.log:teacher_18
teacher	cifar10	50	10	-	-	10.23	OK	teachers_cifar10_t50_e10.log:teacher_19
teacher	cifar10	50	10	-	-	10.45	OK	teachers_cifar10_t50_e10.log:teacher_20
teacher	cifar10	50	10	-	-	9.85	OK	teachers_cifar10_t50_e10.log:teacher_21
teacher	cifar10	50	10	-	-	9.54	OK	teachers_cifar10_t50_e10.log:teacher_22
teacher	cifar10	50	10	-	-	9.28	OK	teachers_cifar10_t50_e10.log:teacher_23
teacher	cifar10	50	10	-	-	10.22	OK	teachers_cifar10_t50_e10.log:teacher_24
teacher	cifar10	50	10	-	-	9.04	OK	teachers_cifar10_t50_e10.log:teacher_25
teacher	cifar10	50	10	-	-	9.46	OK	teachers_cifar10_t50_e10.log:teacher_26
teacher	cifar10	50	10	-	-	10.25	OK	teachers_cifar10_t50_e10.log:teacher_27
teacher	cifar10	50	10	-	-	9.33	OK	teachers_cifar10_t50_e10.log:teacher_28
teacher	cifar10	50	10	-	-	9.59	OK	teachers_cifar10_t50_e10.log:teacher_29
teacher	cifar10	50	10	-	-	10.16	OK	teachers_cifar10_t50_e10.log:teacher_30
teacher	cifar10	50	10	-	-	10.24	OK	teachers_cifar10_t50_e10.log:teacher_31
teacher	cifar10	50	10	-	-	9.78	OK	teachers_cifar10_t50_e10.log:teacher_32
teacher	cifar10	50	10	-	-	9.29	OK	teachers_cifar10_t50_e10.log:teacher_33
teacher	cifar10	50	10	-	-	9.14	OK	teachers_cifar10_t50_e10.log:teacher_34
teacher	cifar10	50	10	-	-	9.31	OK	teachers_cifar10_t50_e10.log:teacher_35
teacher	cifar10	50	10	-	-	9.46	OK	teachers_cifar10_t50_e10.log:teacher_36
teacher	cifar10	50	10	-	-	9.32	OK	teachers_cifar10_t50_e10.log:teacher_37
teacher	cifar10	50	10	-	-	9.80	OK	teachers_cifar10_t50_e10.log:teacher_38
teacher	cifar10	50	10	-	-	9.44	OK	teachers_cifar10_t50_e10.log:teacher_39
teacher	cifar10	50	10	-	-	9.16	OK	teachers_cifar10_t50_e10.log:teacher_40
teacher	cifar10	50	10	-	-	9.29	OK	teachers_cifar10_t50_e10.log:teacher_41
teacher	cifar10	50	10	-	-	9.14	OK	teachers_cifar10_t50_e10.log:teacher_42
teacher	cifar10	50	10	-	-	9.44	OK	teachers_cifar10_t50_e10.log:teacher_43
teacher	cifar10	50	10	-	-	9.20	OK	teachers_cifar10_t50_e10.log:teacher_44
teacher	cifar10	50	10	-	-	8.98	OK	teachers_cifar10_t50_e10.log:teacher_45
teacher	cifar10	50	10	-	-	9.35	OK	teachers_cifar10_t50_e10.log:teacher_46
teacher	cifar10	50	10	-	-	9.73	OK	teachers_cifar10_t50_e10.log:teacher_47
teacher	cifar10	50	10	-	-	9.18	OK	teachers_cifar10_t50_e10.log:teacher_48
teacher	cifar10	50	10	-	-	9.31	OK	teachers_cifar10_t50_e10.log:teacher_49
student	cifar10	50	10	200	1	6.13	OK	cifar10_t50_e10_eps1_noise200.log
student	cifar10	50	10	57	4	6.39	OK	cifar10_t50_e10_eps4_noise57.log
student	cifar10	50	10	6.7	8	61.25	OK	cifar10_t50_e10_eps8_noise6.7.log
teacher	cifar10	50	50	-	-	10.97	OK	teachers_cifar10_t50_e50.log:teacher_0
teacher	cifar10	50	50	-	-	10.40	OK	teachers_cifar10_t50_e50.log:teacher_1
teacher	cifar10	50	50	-	-	10.36	OK	teachers_cifar10_t50_e50.log:teacher_2
teacher	cifar10	50	50	-	-	10.67	OK	teachers_cifar10_t50_e50.log:teacher_3
teacher	cifar10	50	50	-	-	10.49	OK	teachers_cifar10_t50_e50.log:teacher_4
teacher	cifar10	50	50	-	-	11.09	OK	teachers_cifar10_t50_e50.log:teacher_5
teacher	cifar10	50	50	-	-	10.21	OK	teachers_cifar10_t50_e50.log:teacher_6
teacher	cifar10	50	50	-	-	10.24	OK	teachers_cifar10_t50_e50.log:teacher_7
teacher	cifar10	50	50	-	-	10.88	OK	teachers_cifar10_t50_e50.log:teacher_8
teacher	cifar10	50	50	-	-	10.52	OK	teachers_cifar10_t50_e50.log:teacher_9
teacher	cifar10	50	50	-	-	11.01	OK	teachers_cifar10_t50_e50.log:teacher_10
teacher	cifar10	50	50	-	-	10.55	OK	teachers_cifar10_t50_e50.log:teacher_11
teacher	cifar10	50	50	-	-	10.65	OK	teachers_cifar10_t50_e50.log:teacher_12
teacher	cifar10	50	50	-	-	10.58	OK	teachers_cifar10_t50_e50.log:teacher_13
teacher	cifar10	50	50	-	-	9.87	OK	teachers_cifar10_t50_e50.log:teacher_14
teacher	cifar10	50	50	-	-	9.77	OK	teachers_cifar10_t50_e50.log:teacher_15
teacher	cifar10	50	50	-	-	10.38	OK	teachers_cifar10_t50_e50.log:teacher_16
teacher	cifar10	50	50	-	-	10.31	OK	teachers_cifar10_t50_e50.log:teacher_17
teacher	cifar10	50	50	-	-	10.86	OK	teachers_cifar10_t50_e50.log:teacher_18
teacher	cifar10	50	50	-	-	9.96	OK	teachers_cifar10_t50_e50.log:teacher_19
teacher	cifar10	50	50	-	-	10.65	OK	teachers_cifar10_t50_e50.log:teacher_20
teacher	cifar10	50	50	-	-	10.11	OK	teachers_cifar10_t50_e50.log:teacher_21
teacher	cifar10	50	50	-	-	9.87	OK	teachers_cifar10_t50_e50.log:teacher_22
teacher	cifar10	50	50	-	-	10.96	OK	teachers_cifar10_t50_e50.log:teacher_23
teacher	cifar10	50	50	-	-	10.34	OK	teachers_cifar10_t50_e50.log:teacher_24
teacher	cifar10	50	50	-	-	10.90	OK	teachers_cifar10_t50_e50.log:teacher_25
teacher	cifar10	50	50	-	-	10.48	OK	teachers_cifar10_t50_e50.log:teacher_26
teacher	cifar10	50	50	-	-	9.92	OK	teachers_cifar10_t50_e50.log:teacher_27
teacher	cifar10	50	50	-	-	10.11	OK	teachers_cifar10_t50_e50.log:teacher_28
teacher	cifar10	50	50	-	-	10.87	OK	teachers_cifar10_t50_e50.log:teacher_29
teacher	cifar10	50	50	-	-	10.07	OK	teachers_cifar10_t50_e50.log:teacher_30
teacher	cifar10	50	50	-	-	10.49	OK	teachers_cifar10_t50_e50.log:teacher_31
teacher	cifar10	50	50	-	-	10.64	OK	teachers_cifar10_t50_e50.log:teacher_32
teacher	cifar10	50	50	-	-	9.90	OK	teachers_cifar10_t50_e50.log:teacher_33
teacher	cifar10	50	50	-	-	10.94	OK	teachers_cifar10_t50_e50.log:teacher_34
teacher	cifar10	50	50	-	-	10.41	OK	teachers_cifar10_t50_e50.log:teacher_35
teacher	cifar10	50	50	-	-	10.55	OK	teachers_cifar10_t50_e50.log:teacher_36
teacher	cifar10	50	50	-	-	10.14	OK	teachers_cifar10_t50_e50.log:teacher_37
teacher	cifar10	50	50	-	-	10.88	OK	teachers_cifar10_t50_e50.log:teacher_38
teacher	cifar10	50	50	-	-	10.76	OK	teachers_cifar10_t50_e50.log:teacher_39
teacher	cifar10	50	50	-	-	10.14	OK	teachers_cifar10_t50_e50.log:teacher_40
teacher	cifar10	50	50	-	-	10.58	OK	teachers_cifar10_t50_e50.log:teacher_41
teacher	cifar10	50	50	-	-	10.57	OK	teachers_cifar10_t50_e50.log:teacher_42
teacher	cifar10	50	50	-	-	11.11	OK	teachers_cifar10_t50_e50.log:teacher_43
teacher	cifar10	50	50	-	-	10.00	OK	teachers_cifar10_t50_e50.log:teacher_44
teacher	cifar10	50	50	-	-	9.97	OK	teachers_cifar10_t50_e50.log:teacher_45
teacher	cifar10	50	50	-	-	11.06	OK	teachers_cifar10_t50_e50.log:teacher_46
teacher	cifar10	50	50	-	-	10.22	OK	teachers_cifar10_t50_e50.log:teacher_47
teacher	cifar10	50	50	-	-	10.33	OK	teachers_cifar10_t50_e50.log:teacher_48
teacher	cifar10	50	50	-	-	10.64	OK	teachers_cifar10_t50_e50.log:teacher_49
student	cifar10	50	50	200	1	6.43	OK	cifar10_t50_e50_eps1_noise200.log
student	cifar10	50	50	57	4	6.57	OK	cifar10_t50_e50_eps4_noise57.log
student	cifar10	50	50	6.7	8	58.77	OK	cifar10_t50_e50_eps8_noise6.7.log
teacher	cifar10	50	100	-	-	11.50	OK	teachers_cifar10_t50_e100.log:teacher_0
teacher	cifar10	50	100	-	-	11.50	OK	teachers_cifar10_t50_e100.log:teacher_1
teacher	cifar10	50	100	-	-	11.63	OK	teachers_cifar10_t50_e100.log:teacher_2
teacher	cifar10	50	100	-	-	11.65	OK	teachers_cifar10_t50_e100.log:teacher_3
teacher	cifar10	50	100	-	-	11.46	OK	teachers_cifar10_t50_e100.log:teacher_4
teacher	cifar10	50	100	-	-	11.04	OK	teachers_cifar10_t50_e100.log:teacher_5
teacher	cifar10	50	100	-	-	11.50	OK	teachers_cifar10_t50_e100.log:teacher_6
teacher	cifar10	50	100	-	-	10.67	OK	teachers_cifar10_t50_e100.log:teacher_7
teacher	cifar10	50	100	-	-	11.28	OK	teachers_cifar10_t50_e100.log:teacher_8
teacher	cifar10	50	100	-	-	10.66	OK	teachers_cifar10_t50_e100.log:teacher_9
teacher	cifar10	50	100	-	-	10.75	OK	teachers_cifar10_t50_e100.log:teacher_10
teacher	cifar10	50	100	-	-	10.76	OK	teachers_cifar10_t50_e100.log:teacher_11
teacher	cifar10	50	100	-	-	11.61	OK	teachers_cifar10_t50_e100.log:teacher_12
teacher	cifar10	50	100	-	-	10.61	OK	teachers_cifar10_t50_e100.log:teacher_13
teacher	cifar10	50	100	-	-	10.82	OK	teachers_cifar10_t50_e100.log:teacher_14
teacher	cifar10	50	100	-	-	10.58	OK	teachers_cifar10_t50_e100.log:teacher_15
teacher	cifar10	50	100	-	-	10.94	OK	teachers_cifar10_t50_e100.log:teacher_16
teacher	cifar10	50	100	-	-	10.95	OK	teachers_cifar10_t50_e100.log:teacher_17
teacher	cifar10	50	100	-	-	10.79	OK	teachers_cifar10_t50_e100.log:teacher_18
teacher	cifar10	50	100	-	-	11.22	OK	teachers_cifar10_t50_e100.log:teacher_19
teacher	cifar10	50	100	-	-	10.90	OK	teachers_cifar10_t50_e100.log:teacher_20
teacher	cifar10	50	100	-	-	10.75	OK	teachers_cifar10_t50_e100.log:teacher_21
teacher	cifar10	50	100	-	-	10.91	OK	teachers_cifar10_t50_e100.log:teacher_22
teacher	cifar10	50	100	-	-	10.88	OK	teachers_cifar10_t50_e100.log:teacher_23
teacher	cifar10	50	100	-	-	10.80	OK	teachers_cifar10_t50_e100.log:teacher_24
teacher	cifar10	50	100	-	-	10.32	OK	teachers_cifar10_t50_e100.log:teacher_25
teacher	cifar10	50	100	-	-	10.82	OK	teachers_cifar10_t50_e100.log:teacher_26
teacher	cifar10	50	100	-	-	10.70	OK	teachers_cifar10_t50_e100.log:teacher_27
teacher	cifar10	50	100	-	-	10.80	OK	teachers_cifar10_t50_e100.log:teacher_28
teacher	cifar10	50	100	-	-	10.88	OK	teachers_cifar10_t50_e100.log:teacher_29
teacher	cifar10	50	100	-	-	11.14	OK	teachers_cifar10_t50_e100.log:teacher_30
teacher	cifar10	50	100	-	-	10.46	OK	teachers_cifar10_t50_e100.log:teacher_31
teacher	cifar10	50	100	-	-	10.44	OK	teachers_cifar10_t50_e100.log:teacher_32
teacher	cifar10	50	100	-	-	10.44	OK	teachers_cifar10_t50_e100.log:teacher_33
teacher	cifar10	50	100	-	-	10.22	OK	teachers_cifar10_t50_e100.log:teacher_34
teacher	cifar10	50	100	-	-	11.24	OK	teachers_cifar10_t50_e100.log:teacher_35
teacher	cifar10	50	100	-	-	10.47	OK	teachers_cifar10_t50_e100.log:teacher_36
teacher	cifar10	50	100	-	-	10.47	OK	teachers_cifar10_t50_e100.log:teacher_37
teacher	cifar10	50	100	-	-	10.87	OK	teachers_cifar10_t50_e100.log:teacher_38
teacher	cifar10	50	100	-	-	10.93	OK	teachers_cifar10_t50_e100.log:teacher_39
teacher	cifar10	50	100	-	-	10.83	OK	teachers_cifar10_t50_e100.log:teacher_40
teacher	cifar10	50	100	-	-	10.53	OK	teachers_cifar10_t50_e100.log:teacher_41
teacher	cifar10	50	100	-	-	10.58	OK	teachers_cifar10_t50_e100.log:teacher_42
teacher	cifar10	50	100	-	-	10.81	OK	teachers_cifar10_t50_e100.log:teacher_43
teacher	cifar10	50	100	-	-	10.73	OK	teachers_cifar10_t50_e100.log:teacher_44
teacher	cifar10	50	100	-	-	10.72	OK	teachers_cifar10_t50_e100.log:teacher_45
teacher	cifar10	50	100	-	-	10.95	OK	teachers_cifar10_t50_e100.log:teacher_46
teacher	cifar10	50	100	-	-	10.43	OK	teachers_cifar10_t50_e100.log:teacher_47
teacher	cifar10	50	100	-	-	10.86	OK	teachers_cifar10_t50_e100.log:teacher_48
teacher	cifar10	50	100	-	-	10.81	OK	teachers_cifar10_t50_e100.log:teacher_49
student	cifar10	50	100	200	1	6.29	OK	cifar10_t50_e100_eps1_noise200.log
student	cifar10	50	100	57	4	5.95	OK	cifar10_t50_e100_eps4_noise57.log
student	cifar10	50	100	6.7	8	56.64	OK	cifar10_t50_e100_eps8_noise6.7.log
teacher	cifar10	10	10	-	-	9.72	OK	teachers_cifar10_t10_e10.log:teacher_0
teacher	cifar10	10	10	-	-	9.76	OK	teachers_cifar10_t10_e10.log:teacher_1
teacher	cifar10	10	10	-	-	9.75	OK	teachers_cifar10_t10_e10.log:teacher_2
teacher	cifar10	10	10	-	-	9.86	OK	teachers_cifar10_t10_e10.log:teacher_3
teacher	cifar10	10	10	-	-	10.16	OK	teachers_cifar10_t10_e10.log:teacher_4
teacher	cifar10	10	10	-	-	9.95	OK	teachers_cifar10_t10_e10.log:teacher_5
teacher	cifar10	10	10	-	-	9.62	OK	teachers_cifar10_t10_e10.log:teacher_6
teacher	cifar10	10	10	-	-	9.80	OK	teachers_cifar10_t10_e10.log:teacher_7
teacher	cifar10	10	10	-	-	9.54	OK	teachers_cifar10_t10_e10.log:teacher_8
teacher	cifar10	10	10	-	-	9.71	OK	teachers_cifar10_t10_e10.log:teacher_9
student	cifar10	10	10	200	1	5.79	OK	cifar10_t10_e10_eps1_noise200.log
student	cifar10	10	10	57	4	5.68	OK	cifar10_t10_e10_eps4_noise57.log
student	cifar10	10	10	6.7	8	5.74	OK	cifar10_t10_e10_eps8_noise6.7.log
teacher	cifar10	10	50	-	-	13.12	OK	teachers_cifar10_t10_e50.log:teacher_0
teacher	cifar10	10	50	-	-	13.18	OK	teachers_cifar10_t10_e50.log:teacher_1
teacher	cifar10	10	50	-	-	12.63	OK	teachers_cifar10_t10_e50.log:teacher_2
teacher	cifar10	10	50	-	-	13.18	OK	teachers_cifar10_t10_e50.log:teacher_3
teacher	cifar10	10	50	-	-	13.27	OK	teachers_cifar10_t10_e50.log:teacher_4
teacher	cifar10	10	50	-	-	12.92	OK	teachers_cifar10_t10_e50.log:teacher_5
teacher	cifar10	10	50	-	-	12.96	OK	teachers_cifar10_t10_e50.log:teacher_6
teacher	cifar10	10	50	-	-	12.60	OK	teachers_cifar10_t10_e50.log:teacher_7
teacher	cifar10	10	50	-	-	12.81	OK	teachers_cifar10_t10_e50.log:teacher_8
teacher	cifar10	10	50	-	-	13.15	OK	teachers_cifar10_t10_e50.log:teacher_9
student	cifar10	10	50	200	1	5.94	OK	cifar10_t10_e50_eps1_noise200.log
student	cifar10	10	50	57	4	5.65	OK	cifar10_t10_e50_eps4_noise57.log
student	cifar10	10	50	6.7	8	5.73	OK	cifar10_t10_e50_eps8_noise6.7.log
teacher	cifar10	10	100	-	-	16.78	OK	teachers_cifar10_t10_e100.log:teacher_0
teacher	cifar10	10	100	-	-	16.80	OK	teachers_cifar10_t10_e100.log:teacher_1
teacher	cifar10	10	100	-	-	17.43	OK	teachers_cifar10_t10_e100.log:teacher_2
teacher	cifar10	10	100	-	-	16.98	OK	teachers_cifar10_t10_e100.log:teacher_3
teacher	cifar10	10	100	-	-	16.89	OK	teachers_cifar10_t10_e100.log:teacher_4
teacher	cifar10	10	100	-	-	16.25	OK	teachers_cifar10_t10_e100.log:teacher_5
teacher	cifar10	10	100	-	-	17.04	OK	teachers_cifar10_t10_e100.log:teacher_6
teacher	cifar10	10	100	-	-	16.78	OK	teachers_cifar10_t10_e100.log:teacher_7
teacher	cifar10	10	100	-	-	17.08	OK	teachers_cifar10_t10_e100.log:teacher_8
teacher	cifar10	10	100	-	-	16.84	OK	teachers_cifar10_t10_e100.log:teacher_9
student	cifar10	10	100	200	1	5.66	OK	cifar10_t10_e100_eps1_noise200.log
student	cifar10	10	100	57	4	5.59	OK	cifar10_t10_e100_eps4_noise57.log
student	cifar10	10	100	6.7	8	5.58	OK	cifar10_t10_e100_eps8_noise6.7.log
